DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,7p12.2,7,50402906,IKZF1,IKZF1,,,ENSG00000185811,,,rs4132601-?,rs4132601,0,4132601,3_prime_UTR_variant,0,NR,6E-55,54.221848749616356,,1.75,[1.63-1.88],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,9p21.3,9,21970917,CDKN2A,AL359922.1; CDKN2A,,,ENSG00000264545; ENSG00000147889,,,rs3731249-?,rs3731249,0,3731249,missense_variant,0,NR,1E-27,27.0,,2.65,[2.22-3.17],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,9p21.3,9,21984662,CDKN2A,AL359922.1; CDKN2A,,,ENSG00000264545; ENSG00000147889,,,rs3731217-?,rs3731217,0,3731217,intron_variant,0,NR,7E-14,13.154901959985743,,1.4285715,[0.64-0.77],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,10q21.2,10,61992400,ARID5B,ARID5B,,,ENSG00000150347,,,rs7089424-?,rs7089424,0,7089424,intron_variant,0,NR,2E-73,72.69897000433602,,1.8867927,[0.50-0.57],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,10p14,10,8062245,GATA3,GATA3,,,ENSG00000107485,,,rs3824662-?,rs3824662,0,3824662,intron_variant,0,NR,2E-10,9.698970004336019,,1.34,[1.22-1.47],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,10p12.2,10,22550699,PIP4K2A,PIP4K2A,,,ENSG00000150867,,,rs10828317-?,rs10828317,1,2230469,missense_variant,0,NR,2E-10,9.698970004336019,,1.2658228,[0.73-0.84],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,10q26.13,10,124604740,LHPP,LHPP,,,ENSG00000107902,,,rs35837782-?,rs35837782,0,35837782,intron_variant,0,NR,9E-11,10.045757490560675,,1.26,[1.18-1.35],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,12q23.1,12,96218984,ELK3,ELK3,,,ENSG00000111145,,,rs4762284-?,rs4762284,0,4762284,intron_variant,0,NR,3E-7,6.522878745280337,,1.21,[1.12-1.30],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2018-07-10,29632299,Vijayakrishnan J,2018-04-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/29632299,Genome-wide association study identifies susceptibility loci for B-cell childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia in childhood (B cell precursor),2;442 European ancestry cases; 14;609 European ancestry controls,NA,14q11.2,14,23119848,CEBPE,CEBPE - SLC7A8,ENSG00000092067,ENSG00000092068,,232,5447,rs2239633-?,rs2239633,0,2239633,regulatory_region_variant,1,NR,5E-14,13.301029995663981,,1.369863,[1.28-1.45],Illumina [6755715] (imputed),N,B-cell acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000094,GCST005832,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,12q24.22,12,116564853,KRTHB5,MAP1LC3B2,,,ENSG00000258102,,,rs2089222-A,rs2089222,0,2089222,intron_variant,0,0.03,8E-8,7.096910013008056,,2.26,[1.60-3.0],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,1q43,1,237103303,RYR2,RYR2,,,ENSG00000198626,,,rs7554607-A,rs7554607,0,7554607,intron_variant,0,0.56,2E-6,5.698970004336019,,1.49,[1.20-1.70],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,3q26.32,3,178712151,KCNMB2,AC117457.1; KCNMB2-AS1; KCNMB2,,,ENSG00000275163; ENSG00000237978; ENSG00000197584,,,rs9290663-T,rs9290663,0,9290663,intron_variant,0,0.13,6E-6,5.221848749616356,,1.58,[1.20-1.90],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,12p13.32,12,4315956,C12orf5,TIGAR; AC008012.1,,,ENSG00000078237; ENSG00000285901,,,rs10849033-G,rs10849033,0,10849033,intron_variant,0,0.02,9E-6,5.045757490560675,,2.55,[1.60-3.80],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,10q21.2,10,61963818,ARID5B,ARID5B,,,ENSG00000150347,,,rs10821936-C,rs10821936,1,10821936,intron_variant,0,0.34,1E-15,15.0,,1.91,[1.60-2.20],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,7p12.2,7,50398606,DDC; IKZF1,AC124014.1; IKZF1,,,ENSG00000285165; ENSG00000185811,,,rs11978267-G,rs11978267,0,11978267,intron_variant,0,0.27,8E-11,10.096910013008056,,1.69,[1.40-1.90],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,6q24.1,6,140848688,intergenic,AL035446.1; AL035446.2,,,ENSG00000234147; ENSG00000285875,,,rs11155133-G,rs11155133,0,11155133,intron_variant,0,0.01,3E-7,6.522878745280337,,3.62,[2.10-6.00],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,19q13.31,19,44007237,ZNF230,ZNF230,,,ENSG00000159882,,,rs2191566-G,rs2191566,0,2191566,intron_variant,0,0.28,4E-7,6.3979400086720375,,1.52,[1.20-1.70],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,1p31.1,1,76306643,SIAT7C,ST6GALNAC3,,,ENSG00000184005,,,rs10873876-T,rs10873876,0,10873876,intron_variant,0,0.15,4E-6,5.3979400086720375,,1.55,[1.20-1.80],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,1q31.3,1,196875463,intergenic,BX248415.1,,,ENSG00000285986,,,rs6428370-G,rs6428370,0,6428370,intron_variant,0,0.32,7E-6,5.154901959985743,,1.43,[1.20-1.60],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,1q44,1,247526230,OR2C3,GCSAML-AS1; OR2C3; GCSAML,,,ENSG00000284824; ENSG00000196242; ENSG00000169224,,,rs1881797-C,rs1881797,0,1881797,3_prime_UTR_variant,0,0.18,7E-6,5.154901959985743,,1.52,[1.20-1.80],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,18p11.32,18,2498055,intergenic,AP005230.1 - AP005136.4,ENSG00000263745,ENSG00000286975,,8629,8573,rs1879352-C,rs1879352,0,1879352,intergenic_variant,1,0.16,9E-6,5.045757490560675,,1.53,[1.20-1.80],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,10p11.21,10,34529060,PARD3,PARD3,,,ENSG00000148498,,,rs563507-A,rs563507,0,563507,intron_variant,0,0.04,9E-6,5.045757490560675,,2.0,[1.40-2.70],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2009-09-11,19684603,Trevino LR,2009-08-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19684603,Germline genomic variants associated with childhood acute lymphoblastic leukemia.,Acute lymphoblastic leukemia (childhood),317 European ancestry cases; 17;958 European ancestry controls,NA,2q36.1,2,223053265,KCNE4,KCNE4,,,ENSG00000152049,,,rs12621643-T,rs12621643,0,12621643,missense_variant,0,0.28,3E-6,5.522878745280337,,1.48,[1.20-1.70],Affymetrix [307944],N,acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0000220,GCST000464,Genome-wide genotyping array
2011-01-12,21131588,Slager SL,2010-12-03,Blood,www.ncbi.nlm.nih.gov/pubmed/21131588,Genome-wide association study identifies a novel susceptibility locus at 6p21.3 among familial CLL.,Chronic lymphocytic leukemia,407 European ancestry cases; 296 European ancestry controls,252 European ancestry cases; 965 European ancestry controls,16q24.1,16,85910833,IRF8,IRF8,,,ENSG00000140968,,,rs391525-?,rs391525,0,391525,intron_variant,0,0.66,3E-9,8.522878745280337,,1.56,[1.35-1.82],Affymetrix [827777],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000906,Genome-wide genotyping array
2011-01-12,21131588,Slager SL,2010-12-03,Blood,www.ncbi.nlm.nih.gov/pubmed/21131588,Genome-wide association study identifies a novel susceptibility locus at 6p21.3 among familial CLL.,Chronic lymphocytic leukemia,407 European ancestry cases; 296 European ancestry controls,252 European ancestry cases; 965 European ancestry controls,6p21.32,6,32638979,HLA-DQA1,HLA-DQA1; HLA-DQA1; HLA-DQA1; HLA-DQA1; HLA-DQA1; HLA-DQA1,,,ENSG00000232062; ENSG00000206305; ENSG00000236418; ENSG00000228284; ENSG00000225890; ENSG00000196735,,,rs9272535-A,rs9272535,0,9272535,missense_variant,0,0.27,9E-8,7.045757490560675,,1.61,[1.35-1.92],Affymetrix [827777],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000906,Genome-wide genotyping array
2011-01-12,21131588,Slager SL,2010-12-03,Blood,www.ncbi.nlm.nih.gov/pubmed/21131588,Genome-wide association study identifies a novel susceptibility locus at 6p21.3 among familial CLL.,Chronic lymphocytic leukemia,407 European ancestry cases; 296 European ancestry controls,252 European ancestry cases; 965 European ancestry controls,6p21.32,6,32610305,HLA-DRB5,HLA-DRB1 - HLA-DQA1,ENSG00000206240,ENSG00000196735,,20457,17874,rs674313-T,rs674313,0,674313,intergenic_variant,1,0.26,7E-9,8.154901959985743,,1.69,[1.41-2.01],Affymetrix [827777],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000906,Genome-wide genotyping array
2011-01-12,21131588,Slager SL,2010-12-03,Blood,www.ncbi.nlm.nih.gov/pubmed/21131588,Genome-wide association study identifies a novel susceptibility locus at 6p21.3 among familial CLL.,Chronic lymphocytic leukemia,407 European ancestry cases; 296 European ancestry controls,252 European ancestry cases; 965 European ancestry controls,6p25.3,6,417727,NR,IRF4 - AL512308.1,ENSG00000137265,ENSG00000286364,,6284,35664,rs9378805-C,rs9378805,0,9378805,intergenic_variant,1,0.49,2E-6,5.698970004336019,,1.38,[1.20-1.58],Affymetrix [827777],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000906,Genome-wide genotyping array
2008-09-03,18758461,Di Bernardo MC,2008-08-31,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/18758461,A genome-wide association study identifies six susceptibility loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,505 European ancestry cases; 1;438 European ancestry controls,1;024 European ancestry cases; 1;677 European ancestry controls,15q23,15,69726651,intergenic,DRAIC,,,ENSG00000245750,,,rs7176508-A,rs7176508,0,7176508,intron_variant,0,0.37,5E-12,11.301029995663981,,1.37,[1.26-1.50],Illumina [345665],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000224,Genome-wide genotyping array
2008-09-03,18758461,Di Bernardo MC,2008-08-31,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/18758461,A genome-wide association study identifies six susceptibility loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,505 European ancestry cases; 1;438 European ancestry controls,1;024 European ancestry cases; 1;677 European ancestry controls,2q13,2,111039881,ACOXL; BCL2L11,ACOXL; MIR4435-2HG,,,ENSG00000153093; ENSG00000172965,,,rs17483466-G,rs17483466,0,17483466,intron_variant,0,0.20,2E-10,9.698970004336019,,1.39,[1.25-1.53],Illumina [345665],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000224,Genome-wide genotyping array
2008-09-03,18758461,Di Bernardo MC,2008-08-31,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/18758461,A genome-wide association study identifies six susceptibility loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,505 European ancestry cases; 1;438 European ancestry controls,1;024 European ancestry cases; 1;677 European ancestry controls,19q13.32,19,46704397,PRKD2; STRN4,PRKD2,,,ENSG00000105287,,,rs11083846-A,rs11083846,0,11083846,splice_region_variant,0,0.22,4E-9,8.397940008672037,,1.35,[1.22-1.49],Illumina [345665],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000224,Genome-wide genotyping array
2008-09-03,18758461,Di Bernardo MC,2008-08-31,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/18758461,A genome-wide association study identifies six susceptibility loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,505 European ancestry cases; 1;438 European ancestry controls,1;024 European ancestry cases; 1;677 European ancestry controls,11q24.1,11,123490689,GRAMD1B,GRAMD1B,,,ENSG00000023171,,,rs735665-A,rs735665,0,735665,intron_variant,0,0.21,4E-12,11.397940008672037,,1.45,[1.31-1.61],Illumina [345665],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000224,Genome-wide genotyping array
2008-09-03,18758461,Di Bernardo MC,2008-08-31,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/18758461,A genome-wide association study identifies six susceptibility loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,505 European ancestry cases; 1;438 European ancestry controls,1;024 European ancestry cases; 1;677 European ancestry controls,6p25.3,6,411064,IRF4,IRF4,,,ENSG00000137265,,,rs872071-G,rs872071,0,872071,3_prime_UTR_variant,0,0.54,2E-20,19.69897000433602,,1.54,[1.41- 1.69],Illumina [345665],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST000224,Genome-wide genotyping array
